Category,speed,direction,lane,episode,time_stamp,lida_file,image_file,lat,long,max_rssi,selected_sector,tx_mcs,rx_mcs,sqi,all_rssi,all_sector,x,y,snr,sector_WI,powers_WI
Cat1,20mph,lr,opposite,4,1624829646.886573000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829646.886573000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.5393674.jpg,42.33807199999999,-71.08693866666667,8024,26,3,7,40,"[4179, 6140, 5008, 6144, 4084, 5080, 5018, 5160, 4918, 6402, 4194, 4308, 2959, 4995, 5621, 4145, 7913, 4062, 4083, 6562, 7882, 4274, 4960, 8024, 4247, 5605, 7576, 3644, 4585, 5062, 4196, 4920]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 30, 60, 61, 61, 63]",9.381912320229828,-6.2957450287134025,"[-5, -2, -2, -2, -5, -4, -4, -4, -4, -2, -4, -2, -8, -4, -1, -4, -1, -6, -5, -2, -1, -5, -4, -1, -5, -2, 0, -9, -5, -4, -8, -4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829646.987485000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829646.987485000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.5393674.jpg,42.338072,-71.08693866666667,8024,26,3,7,40,"[4179, 6140, 5008, 6144, 4084, 5080, 5018, 5160, 4918, 6402, 4194, 4308, 2959, 4995, 5621, 4145, 7913, 4062, 4083, 6562, 7882, 4274, 4960, 8024, 4247, 5605, 7576, 3644, 4585, 5062, 4196, 4920]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 30, 60, 61, 61, 63]",9.381912320229825,-6.29574502792391,"[-5, -2, -2, -2, -5, -4, -4, -4, -4, -2, -4, -2, -8, -4, -1, -4, -1, -6, -5, -2, -1, -5, -4, -1, -5, -2, 0, -9, -5, -4, -8, -4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829647.088304000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829647.088304000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.5393674.jpg,42.33807199999999,-71.08693866666667,8024,26,3,7,40,"[4179, 6140, 5008, 6144, 4084, 5080, 5018, 5160, 4918, 6402, 4194, 4308, 2959, 4995, 5621, 4145, 7913, 4062, 4083, 6562, 7882, 4274, 4960, 8024, 4247, 5605, 7576, 3644, 4585, 5062, 4196, 4920]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 30, 60, 61, 61, 63]",9.381912320229828,-6.2957450287134025,"[-5, -2, -2, -2, -5, -4, -4, -4, -4, -2, -4, -2, -8, -4, -1, -4, -1, -6, -5, -2, -1, -5, -4, -1, -5, -2, 0, -9, -5, -4, -8, -4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829647.189170000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829647.189170000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.5393674.jpg,42.338072,-71.08693866666667,8024,26,3,7,40,"[4179, 6140, 5008, 6144, 4084, 5080, 5018, 5160, 4918, 6402, 4194, 4308, 2959, 4995, 5621, 4145, 7913, 4062, 4083, 6562, 7882, 4274, 4960, 8024, 4247, 5605, 7576, 3644, 4585, 5062, 4196, 4920]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 30, 60, 61, 61, 63]",9.381912320229825,-6.29574502792391,"[-5, -2, -2, -2, -5, -4, -4, -4, -4, -2, -4, -2, -8, -4, -1, -4, -1, -6, -5, -2, -1, -5, -4, -1, -5, -2, 0, -9, -5, -4, -8, -4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829647.290022000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829647.290022000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.5393674.jpg,42.338072,-71.08693866666667,8024,26,3,7,40,"[4179, 6140, 5008, 6144, 4084, 5080, 5018, 5160, 4918, 6402, 4194, 4308, 2959, 4995, 5621, 4145, 7913, 4062, 4083, 6562, 7882, 4274, 4960, 8024, 4247, 5605, 7576, 3644, 4585, 5062, 4196, 4920]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 30, 60, 61, 61, 63]",9.381912320229825,-6.29574502792391,"[-5, -2, -2, -2, -5, -4, -4, -4, -4, -2, -4, -2, -8, -4, -1, -4, -1, -6, -5, -2, -1, -5, -4, -1, -5, -2, 0, -9, -5, -4, -8, -4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829647.390883000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829647.390883000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.5393674.jpg,42.338072,-71.08693866666667,8024,26,3,7,40,"[4179, 6140, 5008, 6144, 4084, 5080, 5018, 5160, 4918, 6402, 4194, 4308, 2959, 4995, 5621, 4145, 7913, 4062, 4083, 6562, 7882, 4274, 4960, 8024, 4247, 5605, 7576, 3644, 4585, 5062, 4196, 4920]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 30, 60, 61, 61, 63]",9.381912320229825,-6.29574502792391,"[-5, -2, -2, -2, -5, -4, -4, -4, -4, -2, -4, -2, -8, -4, -1, -4, -1, -6, -5, -2, -1, -5, -4, -1, -5, -2, 0, -9, -5, -4, -8, -4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829647.491756000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829647.491756000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.5393674.jpg,42.338072,-71.08693866666667,8024,26,3,7,40,"[4179, 6140, 5008, 6144, 4084, 5080, 5018, 5160, 4918, 6402, 4194, 4308, 2959, 4995, 5621, 4145, 7913, 4062, 4083, 6562, 7882, 4274, 4960, 8024, 4247, 5605, 7576, 3644, 4585, 5062, 4196, 4920]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 30, 60, 61, 61, 63]",9.381912320229825,-6.29574502792391,"[-5, -2, -2, -2, -5, -4, -4, -4, -4, -2, -4, -2, -8, -4, -1, -4, -1, -6, -5, -2, -1, -5, -4, -1, -5, -2, 0, -9, -5, -4, -8, -4]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829647.592589000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829647.592589000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.606034.jpg,42.338072,-71.08693866666667,11361,19,7,8,45,"[6101, 8268, 7992, 8102, 5348, 8024, 6614, 6730, 6686, 10130, 6530, 7950, 7189, 8709, 7755, 6004, 11361, 6425, 5812, 10996, 10295, 7628, 6458, 10495, 10066, 10253, 6695, 6847, 7660]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 20, 22, 23, 24, 25, 26, 29, 30, 60, 61, 63]",9.381912320229825,-6.29574502792391,"[-6, -2, -2, -2, -6, -4, -5, -4, -5, -1, -5, -2, -4, -2, -5, -9, -1, -6, -11, -1, -1, -4, -5, -1, -1, -1, -5, -4, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829647.693480000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829647.693480000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.706034.jpg,42.338072,-71.08693866666667,11361,19,7,8,45,"[6101, 8268, 7992, 8102, 5348, 8024, 6614, 6730, 6686, 10130, 6530, 7950, 7189, 8709, 7755, 6004, 11361, 6425, 5812, 10996, 10295, 7628, 6458, 10495, 10066, 10253, 6695, 6847, 7660]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 20, 22, 23, 24, 25, 26, 29, 30, 60, 61, 63]",9.381912320229825,-6.29574502792391,"[-6, -2, -2, -2, -6, -4, -5, -4, -5, -1, -5, -2, -4, -2, -5, -9, -1, -6, -11, -1, -1, -4, -5, -1, -1, -1, -5, -4, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
Cat1,20mph,lr,opposite,4,1624829647.794302000,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/lidar_pcd/ns1/velodyne_points/1624829647.794302000.pcd,/media/batool/MULTIMODAL_DATA/Multimodal_Data/Cat1/opposite/bag_files/Cat1_20mph_lr_opposite_4/camera_images/1624829647.8060338.jpg,42.338072,-71.08693866666667,11361,19,7,8,45,"[6101, 8268, 7992, 8102, 5348, 8024, 6614, 6730, 6686, 10130, 6530, 7950, 7189, 8709, 7755, 6004, 11361, 6425, 5812, 10996, 10295, 7628, 6458, 10495, 10066, 10253, 6695, 6847, 7660]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 17, 19, 20, 20, 22, 23, 24, 25, 26, 29, 30, 60, 61, 63]",9.381912320229825,-6.29574502792391,"[-6, -2, -2, -2, -6, -4, -5, -4, -5, -1, -5, -2, -4, -2, -5, -9, -1, -6, -11, -1, -1, -4, -5, -1, -1, -1, -5, -4, -5]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 61, 62, 63]","[-115.385, -114.25399999999999, -114.178, -111.645, -125.281, -121.023, -123.311, -116.09100000000001, -120.978, -120.41799999999999, -114.574, -120.478, -113.913, -119.663, -113.32799999999999, -124.90700000000001, -121.037, -112.056, -116.45299999999999, -119.86, -118.385, -119.16799999999999, -118.956, -121.441, -113.15799999999999, -110.432, -113.46, -116.023, -120.182, -111.15100000000001, -113.816, -124.574, -115.93299999999999, -127.167]"
